VPS ID,Printer Name,Printer Long Name,Group Name,Driver,Comm Type,TCP Host,TCP Remote Port,Color,Duplex,Department,Contact,User Data 4,Branch,Accounting,Alternate Printer,Auto Eject,Class,Compress,Device Model,Device Type,Device Username,Device Password,Divert,Divert Reason,Drained,Encryption Device Type,Encryption Key,Encrypt,Error Action,Filter 1 Data Type,Filter 1,Filter 1 Args,Filter 2 Data Type,Filter 2,Filter 2 Args,Filter 3 Data Type,Filter 3,Filter 3 Args,Filter 4 Data Type,Filter 4,Filter 4 Args,Filter 5 Data Type,Filter 5,Filter 5 Args,Filter 6 Data Type,Filter 6,Filter 6 Args,Filter 7 Data Type,Filter 7,Filter 7 Args,Filter 8,Filter 8 Data Type,Filter 8 Args,Filter 9 Data Type,Filter 9,Filter 9 Args,Form Feed Sequence,Form,Hold,Job Overlap,Mail CharSet,Mail F Name,Mail From,Mail: Delivered,Mail: Failed,Mail: Delayed,Mail: Full Message,Mail: Headers,Mail: Server log,Mail Size,Mail To,Max KBPS,Mobile Connector Options,XT Box IP Address,Next Line Sequence,Notification Level,Notification Mail,PCMD End,PCMD Start,PJL,PJL 1:,PJL 2:,PJL 3:,PJL 4:,PJL 5:,PJL 6:,PJL 7:,PJL 8:,PJL 9:,PJL 10:,PJL 11:,PJL 12:,PPD File,Printer Options 1,Printer Options 2,Printer Options 3,Printer Options 4,Printer Options 5,Printer Options 6,Printer Options 7,Printer Options 8,Printer Options 9,Printer Options 10,Printer Options 11,Printer Options 12,Printer Options 13,Pull Print,Queue Time,Queue,Reply To,Retain Time,Retry,Separator,Separator Name,Separator At Restart,SNMP,SNMP Community Name,SSL Options 1,Staple,TCP Alternate Host,TCP Connection Time Out,TCP Disconnect,Missing Response Detection,TCP Options 1,TCP Options 2,TCP Options 3,TCP Options 4,TCP Options 5,TCP Options 6,TCP Options 7,TCP Options 8,TCP Printer,Trace Memory,Trace File I/O,Trace Communication,Trace Locking,Trace Condition Variables,Trace Thread,Trace System,Trace Compression,User Data 1,User Data 2,User Data 3,User Properties,Intersystem Connection,Enable Impress,Windows Color,Windows Duplex,Create Direct Printer Definition,Use LPR,Disable Auto Driver Updates,Windows Orientation,Windows Paper,ZPL Characters
GWCVPS02,P2711,HPPageWideColorMFP586,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,23,ISO-8859-37,,,No,No,No,No,No,No,0,,0,,,0D0A,23,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,22,N,No,,,Yes,No,No,,,32
GWCVPS02,P2712,HPLaserJet600M602,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,24,ISO-8859-38,,,No,No,No,No,No,No,0,,0,,,0D0A,24,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,23,N,No,,,Yes,No,No,,,33
GWCVPS02,P2713,HPLaserJetM3035MFP,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,25,ISO-8859-39,,,No,No,No,No,No,No,0,,0,,,0D0A,25,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,24,N,No,,,Yes,No,No,,,34
GWCVPS02,P2714,HPLaserJetMFPM630,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,26,ISO-8859-40,,,No,No,No,No,No,No,0,,0,,,0D0A,26,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,25,N,No,,,Yes,No,No,,,35
GWCVPS02,P2715,HPLaserJet500MFPM525,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,27,ISO-8859-41,,,No,No,No,No,No,No,0,,0,,,0D0A,27,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,26,N,No,,,Yes,No,No,,,36
GWCVPS02,P2716,HPLaserJet,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,28,ISO-8859-42,,,No,No,No,No,No,No,0,,0,,,0D0A,28,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,27,N,No,,,Yes,No,No,,,37
GWCVPS02,P2717,HPPageWideColorFlowMFP586,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,29,ISO-8859-43,,,No,No,No,No,No,No,0,,0,,,0D0A,29,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,28,N,No,,,Yes,No,No,,,38
GWCVPS02,P2718,HPLaserJet600M602,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,30,ISO-8859-44,,,No,No,No,No,No,No,0,,0,,,0D0A,30,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,29,N,No,,,Yes,No,No,,,39
GWCVPS02,P2719,HPLaserJetM506,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,31,ISO-8859-45,,,No,No,No,No,No,No,0,,0,,,0D0A,31,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,30,N,No,,,Yes,No,No,,,40
GWCVPS02,P2720,HPLaserJet,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,32,ISO-8859-46,,,No,No,No,No,No,No,0,,0,,,0D0A,32,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,31,N,No,,,Yes,No,No,,,41
GWCVPS02,P2721,HPLaserJetProMFPM521,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,33,ISO-8859-47,,,No,No,No,No,No,No,0,,0,,,0D0A,33,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,32,N,No,,,Yes,No,No,,,42
GWCVPS02,P2722,HPLaserJetM3035MFP,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,34,ISO-8859-48,,,No,No,No,No,No,No,0,,0,,,0D0A,34,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,33,N,No,,,Yes,No,No,,,43
GWCVPS02,P2723,HPLaserJet,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,35,ISO-8859-49,,,No,No,No,No,No,No,0,,0,,,0D0A,35,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,34,N,No,,,Yes,No,No,,,44
GWCVPS02,P2724,HPLaserJetM3035MFP,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,36,ISO-8859-50,,,No,No,No,No,No,No,0,,0,,,0D0A,36,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,35,N,No,,,Yes,No,No,,,45
GWCVPS02,P2725,HPLaserJetM3035MFP,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,37,ISO-8859-51,,,No,No,No,No,No,No,0,,0,,,0D0A,37,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,36,N,No,,,Yes,No,No,,,46
GWCVPS02,P2726,HPLaserJetP3010Series,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,38,ISO-8859-52,,,No,No,No,No,No,No,0,,0,,,0D0A,38,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,37,N,No,,,Yes,No,No,,,47
GWCVPS02,P2727,HPLaserJetM506,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,39,ISO-8859-53,,,No,No,No,No,No,No,0,,0,,,0D0A,39,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,38,N,No,,,Yes,No,No,,,48
GWCVPS02,P2728,HPLaserJetM506,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,40,ISO-8859-54,,,No,No,No,No,No,No,0,,0,,,0D0A,40,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,39,N,No,,,Yes,No,No,,,49
GWCVPS02,P2729,HPLaserJetMFPM426f,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,41,ISO-8859-55,,,No,No,No,No,No,No,0,,0,,,0D0A,41,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,40,N,No,,,Yes,No,No,,,50
GWCVPS02,P2730,HPLaserJetM3035MFP,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,42,ISO-8859-56,,,No,No,No,No,No,No,0,,0,,,0D0A,42,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,41,N,No,,,Yes,No,No,,,51
GWCVPS02,P2731,HPLaserJetP3010Series,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,43,ISO-8859-57,,,No,No,No,No,No,No,0,,0,,,0D0A,43,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,42,N,No,,,Yes,No,No,,,52
GWCVPS02,P2732,HPPageWideColorMFP586,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,44,ISO-8859-58,,,No,No,No,No,No,No,0,,0,,,0D0A,44,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,43,N,No,,,Yes,No,No,,,53
GWCVPS02,P2733,HPLaserJetM506,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,45,ISO-8859-59,,,No,No,No,No,No,No,0,,0,,,0D0A,45,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,44,N,No,,,Yes,No,No,,,54
GWCVPS02,P2734,HPLaserJet600M602,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,46,ISO-8859-60,,,No,No,No,No,No,No,0,,0,,,0D0A,46,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,45,N,No,,,Yes,No,No,,,55
GWCVPS02,P2735,HPLaserJetMFPM630,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,47,ISO-8859-61,,,No,No,No,No,No,No,0,,0,,,0D0A,47,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,46,N,No,,,Yes,No,No,,,56
GWCVPS02,P2736,HPLaserJet600M602,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,48,ISO-8859-62,,,No,No,No,No,No,No,0,,0,,,0D0A,48,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,47,N,No,,,Yes,No,No,,,57
GWCVPS02,P2737,HPPageWideColorMFP586,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,49,ISO-8859-63,,,No,No,No,No,No,No,0,,0,,,0D0A,49,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,48,N,No,,,Yes,No,No,,,58
GWCVPS02,P2738,HPLaserJetMFPM630,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,50,ISO-8859-64,,,No,No,No,No,No,No,0,,0,,,0D0A,50,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,49,N,No,,,Yes,No,No,,,59
GWCVPS02,P2739,HPLaserJetP3010Series,Canada,"HP Universal Printing PCL 6 <+> Version (08/23/2017,61.210.01.22695)",,<ip addr>,9100,,,,,,Branch #,Y,,Y,,Y,HP,PS,,,N,,N,LRSQUEUE,dynamic,N,HOLD,PDF,/opt/lrs/convert1/lrscvdr,PDF2PS &KEYPDF2PS -i &infile -type PDF -o &outfile -type PS -logdir &TMPDIR -logfile &PRINTER,,,,,,,,,,,,,,,,,,,,,,,,,0D0C0D,,N,51,ISO-8859-65,,,No,No,No,No,No,No,0,,0,,,0D0A,51,,,,N,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,N,72,,,72,20,N,default,N,Y,public,No,N,,20,0,0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,50,N,No,,,Yes,No,No,,,60
